Min	W5 - 55 ppt Control_4	W5 - 55 ppt Control_13	W5 - 55 ppt Control_7	W5 - 55 ppt Control_11	W5 - 55 ppt Control_6	W5 - 55 ppt Control_8	W5 - 55 ppt Control_5	W5 - 55 ppt Control_12	W5 - 55 ppt Control_2	W5 - 55 ppt Control_1	W5 - 55 ppt Control_9
2680	0.11850655922047104	0.1629116083564688	0.19952534477839537	0.1813566962597301	0.12359917142853606	0.16612463598076638	0.1577084159794553	0.17276432604253494	0.1936633890134007	0.193156263507984	0.14971047586446826
2690	0.11983297834398791	0.16382977219519382	0.2017842057829628	0.1811326308568622	0.1243889277044017	0.16703128057543026	0.15856576588384858	0.17322555412871857	0.19595187056140112	0.19552072757381445	0.14961711997357335
2700	0.12070847722042372	0.16273253727795978	0.20435734807277703	0.1848338503491718	0.12520340483441988	0.1680970823188823	0.15909929181393145	0.1741010984656108	0.19760071802241075	0.1977675999746887	0.14998138367520844
2710	0.12155615259051042	0.16473626958834114	0.20631595984799628	0.18274882265232795	0.12645609324566806	0.1691193774270516	0.15907411254630485	0.17611252941925945	0.20041704296963736	0.2008616428099913	0.15093130546278244
2720	0.12230085669126045	0.1652703402211008	0.2080059612815095	0.18800660585967122	0.12690982361544806	0.16982035718406424	0.15978660741751508	0.1778129239051532	0.20212162531940883	0.20439615908351116	0.1531360202828863
2730	0.1233671377746122	0.16826590791409862	0.2112410648383835	0.19412485758360248	0.12797696118261243	0.1705378235707328	0.15944765066394045	0.1779894809069794	0.20415145196022558	0.206758485986278	0.15223877383017026
2740	0.1238568029980223	0.1682794661362022	0.2140460745771222	0.19479490920050405	0.12898008488852064	0.17179017576813163	0.15996154446148897	0.17965033233606384	0.20780689136702632	0.21010185138731555	0.15149439342681514
2750	0.12501164422223923	0.1674658708121309	0.2173958995217805	0.19310206118599066	0.13081568066816096	0.17243706035772244	0.16049507148957526	0.18113758203644137	0.21073788925956857	0.21378712371137806	0.15559164795038774
2760	0.12614472536564378	0.16947525750063397	0.22062414652371334	0.19237172793593132	0.13087949985405928	0.17351906013712792	0.1608012591874081	0.17983577480848517	0.21298494830852244	0.21611144767990575	0.15340123849064194
2770	0.12681070546633516	0.16635500269163767	0.22362947975207434	0.1952963675948115	0.1318981636448412	0.17417112562106998	0.1621999660206017	0.18071985384414496	0.21627015732544458	0.2190284318551322	0.15535361380871823
2780	0.12749657018769686	0.16810786623070267	0.22607728879194713	0.19501051307156209	0.1327239873403977	0.17559972139736424	0.16202053320719514	0.18573455894072424	0.21923306403590223	0.22184955941162218	0.15519237589172274
2790	0.12845642753851252	0.17037215055583274	0.22858312280376358	0.1992446070827797	0.13359739664963405	0.17693195709543622	0.16254308056215988	0.1857150409817304	0.2215443401939913	0.22481939623916256	0.15519237589172274
2800	0.1288583616203194	0.16667610382084605	0.23165517863958013	0.19863189392064468	0.13484720543857698	0.1771965592769789	0.16263958152482108	0.18668998139910403	0.2237436057569666	0.22656902415375232	0.15519237589172274
2810	0.13021951366982729	0.17113099943895232	0.23384819797765674	0.19939839880246055	0.1354419909621701	0.1786895383094535	0.16328856448460866	0.19065023266181294	0.22621778552250366	0.22928414004213796	0.15535015191156523
2820	0.1310153361083565	0.17228748407131383	0.23666681086411365	0.204996697362389	0.13697766919073284	0.17974632359828524	0.16413050454229916	0.19260734541282204	0.22804485322994583	0.23092567836002947	0.1570917365957688
2830	0.13268663597793529	0.17204199840961076	0.23919991381214983	0.20751469039245996	0.13773327115597833	0.1808676978278016	0.16406848277902777	0.1958428185243078	0.22957299686593208	0.23385925697879112	0.15720020939305457
2840	0.13347182656770012	0.17229115101701997	0.2413967756049217	0.21105754778370203	0.13913384179750132	0.18215590247365374	0.1649555785198122	0.19431354553418761	0.23153906861590168	0.23575193648074363	0.15718206636419266
2850	0.13454987847824587	0.17356787822760456	0.2428073172134866	0.20717859216063111	0.13980347417659422	0.18253775434443134	0.16506779264320232	0.19488550354813827	0.2340358603968472	0.23724960949508805	0.1576566705492424
2860	0.13535905328950235	0.17477196884790389	0.2444072175127618	0.21283989897484837	0.14075886910046567	0.1850911096215985	0.16582440589202543	0.2009101973975853	0.2357399264681539	0.23919617990728934	0.1580488973633612
2870	0.1364609369143107	0.17197096352792907	0.24726004097929993	0.21460554706524515	0.14188268216590683	0.18704260387626623	0.1656431768292819	0.19956445610881096	0.23806428628731827	0.24139970191158514	0.15993325359949978
2880	0.13769100621881616	0.17246909371713318	0.2488315029481471	0.21753196356476498	0.1430201824649906	0.18875737578043708	0.16623005081894618	0.20306073074616876	0.23983151879099227	0.24259593904022272	0.1630378350080497
2890	0.13829311432837083	0.17469872285829413	0.25075886722345647	0.21674429957539354	0.14385575795826858	0.19103571129307956	0.16695133422563777	0.2014480031097289	0.24152294714292027	0.24426393590821413	0.1612548505521567
2900	0.1389831867107255	0.1763332049930177	0.2526399072896827	0.22011704395180978	0.14539155603610682	0.19206416527226333	0.16718484157303204	0.20672193922780527	0.24300610315497315	0.24655080840182553	0.1611979161629002
2910	0.14058831742293146	0.1765882087311141	0.2545393610713714	0.2256969354174972	0.14648114047110625	0.1935447727139411	0.1679171882185654	0.20742035941139747	0.24451384430238343	0.24801720740524666	0.16040835624777722
2920	0.14142224577482398	0.18036401223661178	0.25542937118862774	0.22195732189752945	0.1475762807838981	0.19634909191760502	0.16789085021147307	0.20595646783652896	0.2466269442618467	0.2497031544786116	0.1614407428556372
2930	0.1421532767065403	0.17729227432043762	0.25744267058250003	0.22469791981888068	0.14847632583994624	0.1979145587434822	0.1681262019827961	0.2076036231522421	0.24798334990928161	0.2513255152666066	0.16363405293721492
2940	0.14289195589801815	0.17750040901126674	0.25846126731509117	0.22651700422451085	0.14876033553798088	0.19890642025950714	0.1684307326585611	0.20614696398648005	0.24945322655302812	0.25226020177149333	0.16322895085377265
2950	0.14398707655295342	0.1744241012518827	0.26037693899475006	0.22705699070029847	0.15060871668727188	0.20034051775020564	0.1692716292272864	0.20939617496755558	0.24945322655302812	0.2550997598540552	0.1623450073904539
2960	0.14541573464706573	0.1773371298117503	0.2615629561463849	0.23550614212626525	0.1516774418673063	0.20195220781019155	0.16945489041204895	0.21316540619615354	0.24945322655302812	0.25588385659460733	0.1636032444083602
2970	0.1461309932283344	0.17637141059806072	0.26346643780118373	0.2338336214699033	0.15302025021178983	0.20354129146446895	0.17068123572891372	0.21105080456902012	0.24945322655302812	0.2572578152514404	0.16691803506505884
2980	0.14713443581614113	0.1809388177034336	0.2647710260497212	0.23650206906059684	0.15476932433768995	0.20496726425807063	0.1706194256192882	0.21497631796224428	0.24945322655302812	0.25886269511725724	0.16295292225863242
2990	0.14824757289279133	0.18385993390569752	0.26549520958319867	0.23336309899768337	0.156083677158501	0.2062109318655527	0.17135517786743104	0.21178453628608696	0.24945322655302812	0.25968893014287625	0.1667407023007101
3000	0.14922604304722534	0.17695092111103763	0.26752729360733013	0.24132837592033407	0.15741467203062276	0.20777647993728088	0.17153651661346078	0.2163440217995695	0.24945322655302812	0.26154362669787967	0.16660410336570086
3010	0.15041237629652526	0.17714641482764648	0.2689354521750873	0.23807711434072493	0.15902678120707062	0.2087857785842621	0.17197842951724426	0.21639408763587842	0.24945322655302812	0.2625074174499014	0.16796865319358406
3020	0.1515400435039807	0.17699730812976047	0.2704691085759194	0.23931789728604985	0.1601502798013495	0.2098071205614066	0.1723876167400195	0.21904682639802503	0.24945322655302812	0.2647887049126441	0.16942861694166012
3030	0.1525149877531301	0.17902515892433107	0.2722774473571464	0.24164085609357963	0.1611550650457331	0.21042803831095566	0.17248329573921098	0.22237418027864161	0.24945322655302812	0.2662028892906787	0.16553123529157762
3040	0.15374117473144217	0.1851540386151967	0.2731370994213131	0.23943249512417106	0.16227220736374662	0.21228640950935113	0.1729775855151596	0.22075790880686777	0.24945322655302812	0.2678363227199494	0.16848479580267312
3050	0.1546738830396901	0.18433388128551856	0.27501385940477646	0.24264194242291778	0.1637659035424842	0.21338007938434728	0.17427661883354653	0.21742464696985092	0.24945322655302812	0.2689723441979302	0.17097725657812496
3060	0.1555865293268732	0.18032116385399993	0.2757322188680934	0.24541816087957188	0.1654341920308561	0.2142650642109741	0.17339833140905336	0.2199574483894166	0.24945322655302812	0.2713288710016935	0.17032731529608416
3070	0.15698949888770047	0.1789359614191581	0.27831089029318223	0.24075218741723575	0.16679789388126254	0.21545906809461418	0.17435638525867564	0.22392621634331983	0.24945322655302812	0.27231969571592796	0.1718302849572007
3080	0.15823488389004414	0.18309966849784182	0.2788947940266067	0.24582851731834274	0.16847879767127039	0.21629843856197342	0.1747055210943555	0.22192066108613728	0.24945322655302812	0.2741535370472973	0.17074965612502563
3090	0.15949706122107285	0.183242322591614	0.2809197694534535	0.2491995006841398	0.16981157168442013	0.21759117929881372	0.1762183742112591	0.22756898449333113	0.24945322655302812	0.2756195592967677	0.17393700586562616
3100	0.16044583192158546	0.18321481383727947	0.2816925189076677	0.2509682183167417	0.17130206400395165	0.21859672504966754	0.17621711122179268	0.22308785061626238	0.24945322655302812	0.2771348215386989	0.17068887150018552
3110	0.16140932181076512	0.18210282972626218	0.28310402064197676	0.24525080723537057	0.17266967047121812	0.21886180825776888	0.17716807251101038	0.22706725586013088	0.24945322655302812	0.27826857681130013	0.1724224984625488
3120	0.16262394856908344	0.18568413517965682	0.2846021049319309	0.2508824705610577	0.17449367104351549	0.2192538093325542	0.17869658089134152	0.22883675723757566	0.24945322655302812	0.2806901455072876	0.17597206558104092
3130	0.16400863096970916	0.183548258183279	0.28592508590203103	0.25224265632072407	0.17606806288915347	0.22105420571850404	0.1789489622734028	0.22620901718114927	0.24945322655302812	0.28170650916542467	0.1740318068062174
3140	0.16501880445053352	0.1856372911279631	0.2869223810523851	0.2532404093771343	0.17851183799651602	0.2221246653341661	0.17950395826136578	0.23028159875817278	0.24945322655302812	0.28319908396383625	0.17472233196382544
3150	0.1665293658459422	0.18528483305444604	0.2883915497880558	0.2571122877592493	0.180222210843249	0.22341831995272424	0.18063100737955545	0.2297300432656232	0.24945322655302812	0.2844878526704856	0.17512593176821184
3160	0.1683713338348225	0.18554635316641369	0.2894183139611441	0.25918177326931263	0.18115540525170734	0.22390841043900722	0.181790259951139	0.22869792655449472	0.24945322655302812	0.2870273405643159	0.17796996808840412
3170	0.16870448876792618	0.18321175093712386	0.2915691926106389	0.2582663351765895	0.18284697779046913	0.2252706710301923	0.18148076945968625	0.23002943102031337	0.24945322655302812	0.28798170418487434	0.17775496385514558
3180	0.17028952847548567	0.18674094510751044	0.2933091758727594	0.260481652356154	0.1853495775005884	0.2261191532713736	0.18318734090793068	0.23413463739379026	0.24945322655302812	0.2894068909009579	0.18268422494747366
3190	0.17192980000358346	0.18575799475516325	0.294544037340372	0.26438575856971674	0.18664522421241922	0.22591646457249315	0.18491568154783497	0.23914514602808107	0.24945322655302812	0.29072266169111566	0.17994898693221076
3200	0.1735980282329861	0.1871617076077725	0.2953511553107498	0.25746051327624103	0.18852512629657336	0.2277856295887895	0.1853459625414355	0.23499460094152863	0.24945322655302812	0.2927822072390264	0.1823965862822314
3210	0.17402130737896437	0.1858373545657658	0.29731776500895307	0.2594591024870335	0.19066195282158777	0.22829104778140208	0.18583688294733344	0.23355049060525185	0.24945322655302812	0.2951422548421931	0.17917023315213285
3220	0.1761531242239222	0.1831964693945871	0.2993121476155238	0.2660004079731134	0.19184129633907615	0.22872482982497722	0.18635139487301866	0.2295355594623744	0.24945322655302812	0.296517577211446	0.1855665139572522
3230	0.17728862546349541	0.1883734716550743	0.2994109807396118	0.26612549311993194	0.19425591544379542	0.22960123663776139	0.1877505696575696	0.23220436485387358	0.24945322655302812	0.2982871199181918	0.1875951490912757
3240	0.17925637800082422	0.19033198685063385	0.301261415557492	0.2688882617481857	0.19613019633490386	0.23037169447653127	0.18880885517974375	0.2419850496242925	0.24945322655302812	0.30036285809005886	0.19141907433642
3250	0.1812690568581606	0.18797634332407814	0.3035603931716095	0.27222419976954293	0.1991089326521149	0.2313334784304452	0.18897282639474405	0.23805664648006952	0.24945322655302812	0.3025561247454214	0.18948063489651967
3260	0.1830463562708285	0.18898573377830946	0.3057234683213253	0.2646468237374393	0.20225368470190588	0.2328374393788311	0.19016145234678836	0.2374735080768426	0.24945322655302812	0.30370435688733116	0.1915842725648633
3270	0.18428679541941775	0.1872234845063479	0.30713812217325637	0.2734198306111012	0.2054873591153479	0.2333759935726398	0.19095458077340283	0.23740979984465455	0.24945322655302812	0.3065139895387164	0.196726021047221
3280	0.1867965954170486	0.1862303593223017	0.3073552471498987	0.273196363277044	0.2081615923964152	0.23435637193295866	0.1917535115987554	0.23896698046769552	0.24945322655302812	0.3071536812158911	0.1929659296142572
3290	0.1890020599826135	0.18436228444775793	0.3096215323749398	0.2680780812799258	0.2117127789360129	0.23450779485240558	0.19186182116574538	0.24092249955986614	0.24945322655302812	0.30951849411009746	0.19148894449336448
3300	0.19095309981631908	0.19100680506756704	0.3108902208711445	0.27592078677387366	0.21379847420576426	0.23516663662461357	0.19231286446601453	0.24210967246016973	0.24945322655302812	0.3110726322622048	0.19425259063995448
3310	0.19342047438037552	0.18546317218489955	0.31275693699656254	0.2799445629702685	0.21657112048581292	0.23570542731294356	0.1931051346260599	0.24152563691739334	0.24945322655302812	0.3117061688056548	0.19897567123106016
3320	0.19537429821597826	0.18717180369053946	0.3141449278034987	0.2797964003034962	0.21879347764324925	0.2373938457512857	0.1937303845908381	0.2410679154320053	0.24945322655302812	0.3117061688056548	0.19797877021785518
3330	0.19790805754995544	0.1950110651945395	0.3151709528267221	0.27891979922575133	0.2216281538514835	0.23873353497285038	0.19475324687937318	0.24155927715474493	0.24945322655302812	0.3117061688056548	0.19868036419073307
3340	0.20001541809613724	0.19063977701604565	0.3174923049545603	0.27939442374057866	0.22395688650614548	0.2382495539710892	0.1943732276561237	0.24298496751421447	0.24945322655302812	0.3117061688056548	0.20428703661318295
3350	0.20160974533532705	0.18690625744393838	0.31885243241179084	0.27792841162906956	0.22536469975192033	0.23916858650912937	0.19550888872033864	0.2387823732946362	0.24945322655302812	0.3117061688056548	0.2002721636728659
3360	0.2033367786253969	0.19035457096245806	0.31966905288643466	0.28250391461817814	0.22763553122182917	0.2399446442045979	0.1965925871832732	0.244913162530476	0.24945322655302812	0.3117061688056548	0.19642383028370725
3370	0.20530854348711985	0.1918774990254597	0.32101232260323753	0.28707460549439073	0.22988040152950182	0.24124494464850524	0.19707613574765484	0.23952175639612167	0.24945322655302812	0.3117061688056548	0.19672237275682802
3380	0.20715006273130726	0.18832342615950837	0.32158787009146744	0.28544244738770613	0.2314586092770625	0.24122038725797304	0.19710584714883203	0.244368922675615	0.24945322655302812	0.3117061688056548	0.20945575735551694
3390	0.20855720353936966	0.1898730034729911	0.3229800151579304	0.2845849597210208	0.2345138274437681	0.24264798497219356	0.19740260166483473	0.24788377077716547	0.24945322655302812	0.3117061688056548	0.20354541674209348
3400	0.21048443376066167	0.19555071208996783	0.3247434561828532	0.2837743825218784	0.23584780044221468	0.2434748751159246	0.19819326240259505	0.2477329995761605	0.24945322655302812	0.3117061688056548	0.20468674809206536
3410	0.21189406884415482	0.19295520602658997	0.32533317740249323	0.2849076903577311	0.2377608434115445	0.24281838402728229	0.19809057149964168	0.24749016267752968	0.24945322655302812	0.3117061688056548	0.20742026859358773
3420	0.213469892423915	0.18712896594648457	0.3276281183581762	0.2908921721614859	0.23868114164902635	0.24412201134444117	0.19914595838985918	0.2503020305985596	0.24945322655302812	0.3117061688056548	0.2074123085777027
3430	0.21464442368082545	0.18886912271429002	0.32722570018447505	0.2909523000263789	0.24080689868935054	0.24488065106575743	0.1993499993186378	0.24938882950380306	0.24945322655302812	0.3117061688056548	0.2049240517508019
3440	0.21610023439583886	0.194836184610499	0.32883860754091176	0.2906388071307215	0.24311726978751713	0.2456874398059051	0.1997851100865477	0.2456781308471345	0.24945322655302812	0.3117061688056548	0.21039227442306457
3450	0.21734774063956513	0.19451926735915545	0.3308280743866197	0.28898537399265517	0.24433822039604297	0.24554677641358366	0.19988851564727442	0.24832406675291824	0.24945322655302812	0.3117061688056548	0.2115297569352414
3460	0.2190151658542964	0.1900547405666934	0.33174751041287076	0.29691985253604153	0.24552013165110048	0.24609477365382287	0.20011921458934173	0.2477184963009808	0.24945322655302812	0.3117061688056548	0.2076839022518792
3470	0.22049944575828082	0.19273944748799826	0.3329489357868512	0.29615132278295697	0.24776535197015553	0.24708642383304674	0.2006491526848993	0.24961143080222553	0.24945322655302812	0.3117061688056548	0.21032643054191755
3480	0.22146571219693237	0.18963290331680038	0.33460948024284515	0.2948729954524836	0.2493409904061709	0.2472417448733316	0.2005311466927306	0.2494416235800131	0.24945322655302812	0.3117061688056548	0.20933947116271387
3490	0.2233212463409116	0.19423682780270274	0.33587749984894305	0.29728404220278143	0.2509525199704215	0.24875906316974222	0.20116792724623192	0.2561044588517218	0.24945322655302812	0.3117061688056548	0.21135173177320163
3500	0.22434176843627335	0.1935054897891378	0.3375244845916899	0.3004988328004644	0.25189764052746644	0.24947362395474942	0.20202627903365228	0.24546441251126802	0.24945322655302812	0.3117061688056548	0.21261210107123224
3510	0.22545863612219857	0.19364011479411675	0.33787797112845064	0.2975114234349771	0.2539520975269148	0.2504824662415225	0.20173121052372242	0.2492828194944351	0.24945322655302812	0.3117061688056548	0.20838707788400268
3520	0.22665220150197968	0.19117416931433578	0.33941953373220973	0.30345045515951535	0.2557394827384836	0.24954333400983056	0.20222351543355743	0.24868542942534852	0.24945322655302812	0.3117061688056548	0.21002293382093398
3530	0.22767628490278602	0.19321144699166576	0.34014251329586254	0.307083826084598	0.25661142483408916	0.2510507405484226	0.20245158697678822	0.2525186362241597	0.24945322655302812	0.3117061688056548	0.2140505052919679
3540	0.22965014278270968	0.19832504246914526	0.3413615162364273	0.30581829870344734	0.25932502037633454	0.25220522979938814	0.20367063082970555	0.25467814846475756	0.24945322655302812	0.3117061688056548	0.21930485216097334
3550	0.2304502697845985	0.19556502038459	0.3413615162364273	0.3022911770613281	0.2605405037684084	0.2517709242572359	0.2038394872675898	0.2513598860498295	0.24945322655302812	0.3117061688056548	0.216045887443379
3560	0.23132584849912705	0.19215177214470874	0.3413615162364273	0.310381006082147	0.26293088415755733	0.25228613947326484	0.20393732610873977	0.2530645924548031	0.24945322655302812	0.3117061688056548	0.21766972417437927
3570	0.23320295321803802	0.19450555731688987	0.3413615162364273	0.30664143862083815	0.26363056434011956	0.25286109882641766	0.20371257607615062	0.25508220756609534	0.24945322655302812	0.3117061688056548	0.2143349816957274
3580	0.23380233604242018	0.18870281980986076	0.3413615162364273	0.3087296313285173	0.26516850424122446	0.25408023449271744	0.20400808000935794	0.2547250439216328	0.24945322655302812	0.3117061688056548	0.21576925349415257
3590	0.23597718913602508	0.1964619892933072	0.3413615162364273	0.3082654507493652	0.2659663271570644	0.2527145174966423	0.2042255966265651	0.2551452485025376	0.24945322655302812	0.3117061688056548	0.21793175040896332
3600	0.2367122988040655	0.19448362540204545	0.3413615162364273	0.3026959129050329	0.268939662560301	0.25444576898561316	0.20402500767410967	0.25558858205368074	0.24945322655302812	0.3117061688056548	0.21986542489233074
3610	0.2386791435317128	0.1963116335514295	0.3413615162364273	0.308087634859522	0.27122110593808973	0.2556409203679352	0.2046862078435441	0.2612314355400071	0.24945322655302812	0.3117061688056548	0.2205141053694139
3620	0.23936108116660323	0.1941679579818492	0.3413615162364273	0.3149276013256902	0.2726344553684525	0.2563448300094992	0.20550687997137373	0.259418415437782	0.24945322655302812	0.3117061688056548	0.21972292318938283
3630	0.24091928780568772	0.19390130493225374	0.3413615162364273	0.31873829872865456	0.27363898241679535	0.25752338699275584	0.20563477468911298	0.2569696851488831	0.24945322655302812	0.3117061688056548	0.22097841149523584
3640	0.24215613007179895	0.19510064388342158	0.3413615162364273	0.31224173964922847	0.2758488112297954	0.25737973671997605	0.20638431266907198	0.26555292323529645	0.24945322655302812	0.3117061688056548	0.22200762050603892
3650	0.2431599616129774	0.19599507579136632	0.3413615162364273	0.31282426730095964	0.2778785144848015	0.2580699850015483	0.20601662792707245	0.2598810587196556	0.24945322655302812	0.3117061688056548	0.21950138608905204
3660	0.24484771297964641	0.19592819512433177	0.3413615162364273	0.3230400432371055	0.27771253844835025	0.25848523373054716	0.20587623597769455	0.2605060002158556	0.24945322655302812	0.3117061688056548	0.22357447390624263
3670	0.24608585351917273	0.19489412301906195	0.3413615162364273	0.3230400432371055	0.2804452416010504	0.2590667100743739	0.2062580427070872	0.26178302738532594	0.24945322655302812	0.3117061688056548	0.2248432222146608
3680	0.24779675023448022	0.19771346303333148	0.3413615162364273	0.3230400432371055	0.2823167873369646	0.260926727601009	0.20603075482878885	0.2648252027376994	0.24945322655302812	0.3117061688056548	0.22495913425266165
3690	0.2500910618409332	0.19764847978605596	0.3413615162364273	0.3230400432371055	0.283003052339031	0.2602579830464992	0.20632391865252298	0.2644811919936929	0.24945322655302812	0.3117061688056548	0.22070540413897943
3700	0.2505340787768243	0.2018801011648478	0.3413615162364273	0.3230400432371055	0.2843013197663465	0.26050229558894117	0.20583727927005127	0.2657196009416938	0.24945322655302812	0.3117061688056548	0.2253388195147303
3710	0.25270894013977696	0.19496859740080663	0.3413615162364273	0.3230400432371055	0.28639233852585194	0.2620442948195802	0.20625409856238455	0.2634846000933031	0.24945322655302812	0.3117061688056548	0.2242471233048294
3720	0.25399906570538977	0.19440099780519848	0.3413615162364273	0.3230400432371055	0.2884778879842494	0.2623734905876892	0.20634549475971195	0.26312035831849817	0.24945322655302812	0.3117061688056548	0.2283456052676551
3730	0.2551167950390725	0.19541999222913373	0.3413615162364273	0.3230400432371055	0.288476986638304	0.2625724754701348	0.206822042234407	0.2643834488806004	0.24945322655302812	0.3117061688056548	0.2261397760802256
3740	0.2568573834088446	0.19657637295472097	0.3413615162364273	0.3230400432371055	0.2913968477973984	0.26319946306180403	0.2063631430995933	0.2717410601604584	0.24945322655302812	0.3117061688056548	0.2282726035786056
3750	0.2581752835241631	0.19926778884440577	0.3413615162364273	0.3230400432371055	0.29317695205578675	0.26395370222598763	0.2073135628569571	0.26963339958151256	0.24945322655302812	0.3117061688056548	0.224502373821893
3760	0.25957451099562107	0.19508501308566562	0.3413615162364273	0.3230400432371055	0.2945119311040015	0.26745872650872565	0.2067857972226567	0.27083874227583954	0.24945322655302812	0.3117061688056548	0.22690034047015342
3770	0.2610441178563941	0.20204378658615033	0.3413615162364273	0.3230400432371055	0.29638301336247974	0.2664925437279054	0.20627226158293338	0.264725317981236	0.24945322655302812	0.3117061688056548	0.22736650820755683
3780	0.26273440822772104	0.19762441068166028	0.3413615162364273	0.3230400432371055	0.2982008533933436	0.2645647443882359	0.2068427773812759	0.2661153206718886	0.24945322655302812	0.3117061688056548	0.225110168078033
3790	0.2642421796037423	0.1963149897088903	0.3413615162364273	0.3230400432371055	0.29941409334647096	0.2645647443882359	0.2076068633307488	0.2702063854718646	0.24945322655302812	0.3117061688056548	0.2322458429370265
3800	0.2655602377517739	0.2014023000372459	0.3413615162364273	0.3230400432371055	0.3012981729289433	0.2645647443882359	0.20690216327220493	0.2671865152729225	0.24945322655302812	0.3117061688056548	0.23345461257602523
3810	0.2665397037938208	0.20012531810651749	0.3413615162364273	0.3230400432371055	0.3031933453831994	0.2645647443882359	0.2078543011014611	0.2749879577231904	0.24945322655302812	0.3117061688056548	0.23137824943147697
3820	0.2680636232045188	0.19515430323997968	0.3413615162364273	0.3230400432371055	0.30415802661876534	0.2645647443882359	0.20769564334565171	0.27194500383043696	0.24945322655302812	0.3117061688056548	0.22971344761197804
3830	0.269300711148552	0.20009435223087388	0.3413615162364273	0.3230400432371055	0.30676873880137645	0.2645647443882359	0.20790888624854229	0.2713750023074204	0.24945322655302812	0.3117061688056548	0.2298970116078256
3840	0.2715189416570864	0.19512006006546279	0.3413615162364273	0.3230400432371055	0.30838080909383003	0.2645647443882359	0.2072341920372741	0.2735134683396947	0.24945322655302812	0.3117061688056548	0.2304971098673007
3850	0.27262297464345814	0.1995833211848753	0.3413615162364273	0.3230400432371055	0.30963624002026047	0.2645647443882359	0.20662052434279932	0.2738049999786654	0.24945322655302812	0.3117061688056548	0.23496867385504383
3860	0.272677288749877	0.1999211471692966	0.3413615162364273	0.3230400432371055	0.31146260598138054	0.2645647443882359	0.20651781747733186	0.2771525683055474	0.24945322655302812	0.3117061688056548	0.22954475079288755
3870	0.2752431017518165	0.19864593417069668	0.3413615162364273	0.3230400432371055	0.3135177078874221	0.2645647443882359	0.2081984219954023	0.27570114993335104	0.24945322655302812	0.3117061688056548	0.2320591194703423
3880	0.27666335606103004	0.19969636017942072	0.3413615162364273	0.3230400432371055	0.3141743993304001	0.2645647443882359	0.2081810553748266	0.2692836724093066	0.24945322655302812	0.3117061688056548	0.22960945881455858
3890	0.2776119659672927	0.19641230786521047	0.3413615162364273	0.3230400432371055	0.31629738099745763	0.2645647443882359	0.2075419015491173	0.2739812958711603	0.24945322655302812	0.3117061688056548	0.23365783600607573
3900	0.27968544368307574	0.20003144194593891	0.3413615162364273	0.3230400432371055	0.3175127087118426	0.2645647443882359	0.2085518181061404	0.277274872118753	0.24945322655302812	0.3117061688056548	0.23411660183250962
3910	0.28097349712095115	0.1992415953705174	0.3413615162364273	0.3230400432371055	0.31836599631908985	0.2645647443882359	0.20806316826005578	0.2719224668663254	0.24945322655302812	0.3117061688056548	0.2365380732812247
3920	0.2822540290792099	0.1993564170892206	0.3413615162364273	0.3230400432371055	0.3201352545241752	0.2645647443882359	0.20829233783550594	0.2763396625084785	0.24945322655302812	0.3117061688056548	0.2361492380113695
3930	0.2840548270149826	0.1986661831843703	0.3413615162364273	0.3230400432371055	0.32237219159480685	0.2645647443882359	0.2083725015679897	0.2791160430306645	0.24945322655302812	0.3117061688056548	0.23826482575662036
3940	0.28588954546890105	0.19897038909545764	0.3413615162364273	0.3230400432371055	0.3229546237826847	0.2645647443882359	0.20865417665125469	0.27785598900241465	0.24945322655302812	0.3117061688056548	0.23662408113895975
3950	0.2864995012268112	0.19874813739273733	0.3413615162364273	0.3230400432371055	0.32452001617532794	0.2645647443882359	0.2085951689464398	0.2805311629324072	0.24945322655302812	0.3117061688056548	0.2368309500918198
3960	0.28879422162254154	0.202998913350154	0.3413615162364273	0.3230400432371055	0.3253147496475729	0.2645647443882359	0.20883209601222905	0.2813992943231999	0.24945322655302812	0.3117061688056548	0.238283937937822
3970	0.2905130839043529	0.19777507648487314	0.3413615162364273	0.3230400432371055	0.3280225155846325	0.2645647443882359	0.20943166516933978	0.28225084364880393	0.24945322655302812	0.3117061688056548	0.23470960451537703
3980	0.29168658092498073	0.20099080841086858	0.3413615162364273	0.3230400432371055	0.3291546627866269	0.2645647443882359	0.2096137590740908	0.28387754353837646	0.24945322655302812	0.3117061688056548	0.2360458590261945
3990	0.29394933767840953	0.19990750162175475	0.3413615162364273	0.3230400432371055	0.33071938635040493	0.2645647443882359	0.2094614426451887	0.28187434158107366	0.24945322655302812	0.3117061688056548	0.238217270252853
4000	0.29429446629014394	0.20137143164719076	0.3413615162364273	0.3230400432371055	0.33283757559417054	0.2645647443882359	0.2093587618640562	0.2775044686576903	0.24945322655302812	0.3117061688056548	0.2360433903253037
4010	0.29574774960936395	0.2030891764853397	0.3413615162364273	0.3230400432371055	0.33223815586450073	0.2645647443882359	0.21018208891942564	0.28247124790220124	0.24945322655302812	0.3117061688056548	0.24214699140192406
4020	0.2976405768843106	0.2020188252584731	0.3413615162364273	0.3230400432371055	0.3331743487340802	0.2645647443882359	0.20935497737684913	0.2819829834752914	0.24945322655302812	0.3117061688056548	0.23869650131811626
