Min	W3 - Replicate 1_8	W3 - Replicate 1_14	W3 - Replicate 1_5	W3 - Replicate 1_4	W3 - Replicate 1_15	W3 - Replicate 1_12	W3 - Replicate 1_11	W3 - Replicate 1_7	W3 - Replicate 1_6	W3 - Replicate 1_3	W3 - Replicate 1_2	W3 - Replicate 1_9	W3 - Replicate 1_13	W3 - Replicate 1_1
3870	0.17786289222212098	0.2587968725651203	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3136766779253793	0.31689387742017605	0.25268384684903616	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3880	0.17725015532206886	0.2549679271055711	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.31543725218951824	0.31689387742017605	0.25367096019973473	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3890	0.177636201296021	0.2617232022781918	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3179062683873315	0.31689387742017605	0.2533363151882699	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3900	0.1777204816492793	0.25203664221361266	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3120499240233573	0.31689387742017605	0.2539522563257155	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3910	0.17735285617021004	0.2598956639792105	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.317670388346151	0.31689387742017605	0.25468140676741235	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3920	0.17764636663809383	0.2590907075695351	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.32629937726647595	0.31689387742017605	0.25575737579559027	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3930	0.17779124933014318	0.2555072390356018	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.30961754867875213	0.31689387742017605	0.256789259834329	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3940	0.17735124470095018	0.26006468398688554	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3252830241051215	0.31689387742017605	0.25709659300536575	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3950	0.1781441776605778	0.25637507306016694	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3202408530361618	0.31689387742017605	0.2569886800502832	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3960	0.17819446522360016	0.25595785365386875	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.31298639884332113	0.31689387742017605	0.2565770613752713	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3970	0.1779547971207259	0.2591200406870798	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3204765594600239	0.31689387742017605	0.25696735264014886	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3980	0.1783598672083741	0.2584804811111693	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3216216880789212	0.31689387742017605	0.2568536693995582	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
3990	0.1778916087762763	0.25588671642491734	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3202473232495361	0.31689387742017605	0.25693453503532054	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4000	0.17851992752188647	0.26033804414169565	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.32211205281294386	0.31689387742017605	0.25702939870879077	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4010	0.17811050499407918	0.25905921958635847	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.32332892109695555	0.31689387742017605	0.25657229575743207	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4020	0.17857106294717734	0.2600406062215557	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33368767134505006	0.31689387742017605	0.2569675312385908	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4030	0.17829573213550548	0.2600058578688703	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.32732800288705133	0.31689387742017605	0.25666410063511846	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4040	0.17833451221623484	0.26427689778261276	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3302732223583418	0.31689387742017605	0.257069244880601	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4050	0.1787547450276547	0.26091132085367985	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3251584806705954	0.31689387742017605	0.2568847188861306	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4060	0.17919393605793657	0.26449754861256375	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33413324613625733	0.31689387742017605	0.2571766353348635	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4070	0.17867437046591098	0.2642022683308415	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.32422027916671514	0.31689387742017605	0.25682717640333047	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4080	0.17857098254457945	0.2635419708827895	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3350786992930567	0.31689387742017605	0.25675716135962706	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4090	0.17869109228806596	0.26165639224326176	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.32811067750259787	0.31689387742017605	0.25646142830376367	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4100	0.17859150538588794	0.2602985404031547	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.330304965174681	0.31689387742017605	0.2564237677385729	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4110	0.17895222108679892	0.2622286920452279	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33609908261753646	0.31689387742017605	0.25635438054167853	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4120	0.17955089361699067	0.2686199746458702	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.330577050427105	0.31689387742017605	0.2565347011597204	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4130	0.17897377171633905	0.25818262768339784	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3331167389539488	0.31689387742017605	0.2567928703401678	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4140	0.1785286398807254	0.26217088709528724	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3356232561341617	0.31689387742017605	0.25710830318893024	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4150	0.1787921432429168	0.2626030477816862	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3329906481142191	0.31689387742017605	0.2571353832381803	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4160	0.1786156199447621	0.2656277792296857	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.341324426255846	0.31689387742017605	0.25714015381370964	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4170	0.17892273760965693	0.2606289965647417	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33759129102188057	0.31689387742017605	0.2573776624996694	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4180	0.17942239309015706	0.267793351732027	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33409613386816833	0.31689387742017605	0.2566971850541013	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4190	0.17932587182068746	0.26317100124732573	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3314000166482032	0.31689387742017605	0.25631307308898976	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4200	0.17971157759917353	0.2654184575917613	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3334796095347115	0.31689387742017605	0.2577091894227925	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4210	0.179430678858535	0.266023141494476	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3413608356561139	0.31689387742017605	0.2567717271097673	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4220	0.18000491762753634	0.26340491371930447	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33550454045598815	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4230	0.17954788406328145	0.2706647816266269	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33908342502166383	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4240	0.17961368429039865	0.2650557696402366	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3484943033229345	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4250	0.1794476367014128	0.27177986831247325	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3393702164799066	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4260	0.17953199719515953	0.26753886842281954	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3354016902227232	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4270	0.1793461278592194	0.2661126061324845	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3485663573828919	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4280	0.17957134683125311	0.265158132243583	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.34316136961411264	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4290	0.17944413915218646	0.2622552712048364	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3459595203993014	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4300	0.17949157772351657	0.26607805743261487	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3415950359785201	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4310	0.17942398255393258	0.2707107698821333	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.3425746627146683	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4320	0.17974245850361764	0.27044861606276765	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4330	0.1795065397888627	0.270728457255338	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4340	0.17952438104322044	0.27014267851071916	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4350	0.1797235749975938	0.2690755239452841	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4360	0.17950687097679632	0.2674478659794824	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4370	0.17971512246733332	0.27260650339420633	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4380	0.1796420076444069	0.2725974297849394	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4390	0.179279497373495	0.27187085789604537	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4400	0.17978667504876827	0.2735214353602661	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4410	0.17966351400941186	0.27277288259710303	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4420	0.18020096736510433	0.26920522186710155	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4430	0.1800497719998688	0.2693729038050506	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4440	0.17990567552564987	0.2722069827514183	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4450	0.17986334795102138	0.27172155022506483	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4460	0.18015364967139436	0.2704099748619667	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4470	0.1801415413324453	0.271071272117395	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4480	0.18015379489066105	0.27243856299400515	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4490	0.17997603085801214	0.2718742744645903	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4500	0.18020572436470328	0.27331353074744436	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4510	0.18003242471711653	0.27082671917391965	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4520	0.1798885953461694	0.27363811312239084	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4530	0.1797956916722488	0.280749145896665	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4540	0.18011887998852763	0.27754275130047057	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4550	0.17970327669217517	0.2758952635133992	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4560	0.18004921101796434	0.2753432444390555	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4570	0.17994157154498608	0.2731444664506043	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4580	0.17994157154498608	0.27212858661255135	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4590	0.17994157154498608	0.28001248742673657	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4600	0.17994157154498608	0.28168100444885313	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4610	0.17994157154498608	0.2765988163016917	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4620	0.17994157154498608	0.2784918666535091	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4630	0.17994157154498608	0.2801964145207052	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4640	0.17994157154498608	0.2812388524531573	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4650	0.17994157154498608	0.27995408269699795	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4660	0.17994157154498608	0.276759387591565	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4670	0.17994157154498608	0.2794477422540447	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4680	0.17994157154498608	0.277618955694756	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4690	0.17994157154498608	0.2771762659134029	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4700	0.17994157154498608	0.2768329474483294	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4710	0.17994157154498608	0.2798859002871884	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4720	0.18618069696856215	0.2797352308023646	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4730	0.18551898001981162	0.27897907616665096	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4740	0.1858497130701015	0.28512200957519396	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4750	0.18478575895761074	0.28166925871562964	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4760	0.1857129614326485	0.2748343614544038	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4770	0.18534239366941718	0.27813227570044513	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4780	0.18589829844160433	0.2771734003599885	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4790	0.18524147934328472	0.275530695567089	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4800	0.18535446871628855	0.2785226132631645	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4810	0.18519110627978275	0.27819712198811297	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4820	0.18488011583774294	0.28084685126318676	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4830	0.18522247263561845	0.27674875151071504	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4840	0.18596359737446994	0.2793995506910485	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4850	0.18476880702526313	0.28116862787369634	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4860	0.18506051039407004	0.2810572527396561	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4870	0.1850303615124139	0.28326754028800627	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4880	0.1852627252771873	0.28193541408922923	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4890	0.18558610325488795	0.2845210217069811	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4900	0.18570185697580185	0.2785369497254692	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4910	0.18538912037466496	0.2854384421681903	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4920	0.18546658711119346	0.2883844834711991	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4930	0.18575018746856461	0.2883844834711991	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
4940	0.18517867940728527	0.2883844834711991	0.30694691910715133	0.18872222420798743	0.36100546138358913	0.33288915613531356	0.31689387742017605	0.2564280451909358	0.258522882174551	0.2776370512069046	0.3323998966217507	0.2913662514075621	0.2753027237333755	0.3489887201034837
